l_ukrainian:
 AI_CITY_STATE_NAME:0 "Місто $PROVINCE$"
 CONDOTTIERI_PARTICIPATION_FAILURE3:0 "підписання нових пропозицій на наступні $YEARS|Y$ років."
 alert_condottieri_ai_hire_instant:0 "§YДержави бажають найняти Ваших кондотьєрів§!"
 alert_condottieri_ai_hire_delayed:0 "Наступні країни можуть найняти Ваших кондотьєрів, за умови, що Ваші війська мають до них доступ:\n$LIST$"
 alert_condottieri_at_peace_instant:0 "§YУ Вас найняті кондотьєри, але Ви перебуваєте в мирі§!"
 alert_condottieri_at_peace_delayed:0 "Ви сплачуєте за кондотьєрів наступним державам:"
 alert_condottieri_at_peace_delayed_free:1 "Ви найняли кондотьєрів у наступних держав:"
 alert_condottieri_country:0 "@$TAG$ $COUNTRY$ - $COST|Y$¤ в місяць"
 alert_condottieri_can_be_cancelled_instant:0 "§YВи можете повернути своїх кондотьєрів§!"
 alert_condottieri_can_be_cancelled_delayed:0 "Ви можете повернути кондотьєрів з наступних країн:"
 alert_condottieri_participation:0 "@$TAG$ $COUNTRY$ - $MONTHS|Y$ місяців"
 alert_condottieri_low_participation_instant:0 "§YВаші клієнти незадоволені!§!"
 alert_condottieri_low_participation_delayed:0 "Держава заплатила Вашим кондотьерам, чекаючи від них участі в битвах і облог. Якщо ми не почнемо перемагати в битвах, їх терпіння закінчиться:"
 SPY_OFFENCE_DESC_RIVAL:0 "Суперник: $VAL|%2+=$"
 SPY_OFFENCE_DESC_DISTANCE:1 "Велика відстань: x$VAL|Y$"
 SPY_OFFENCE_BASE:0 "Базова швидкість: $VAL|Y$"
 EST_IS_TERRITORIAL_CORE:0 "Провінція є територіальною"
 religious_turmoil_timelimit_tt:0 "Має §YРелігійні заворушення§! на 25 років"
 custom_idea_slave_raiders:0 "Набіги за рабами"
 
